objectid,ean
163,0087961060519
163,0027084072273
163,0698887824880
1544,0087961060519
1544,0027084072273
1544,0698887824880
19237,0797839038020
19237,0756806092335
19237,5425016922736
19237,0756806184719
155362,0425016922731
155362,0797839038020
155362,0756806092335
155362,5425016922736
155362,0756806184719
66588,0092884000504
66588,0689076818391
66588,0892884000500
66588,0892884000555
66588,0089429519539
170587,0793631903924
170587,0792273251158
242529,0798304339444
245638,4061897511105
164812,0885358215111
164812,0787799343043
164812,0085801001340
164812,0793631745173
164812,0845866001279
164812,0781624590770
164812,0783324803396
102794,0798521781552
102794,3558380021216
40692,9781446604755
40692,5013136162240
40692,9780130992680
40692,0824968726617
40692,9781446793169
40692,5013136330670
143693,0610098413776
159675,0610098413769
284083,4002051691868
181687,0700615556885
181687,0700615556502
8166,4002051692421
13,4056256796477
13,0787551932546
13,0736126083909
13,4002051693602
50,4002051691820
50,0899998791720
171,0021165103092
172,9781903980002
172,0718122623440
181,5010994540036
320,0746775260743
822,4001504482534
822,4057154480109
1406,5010993411504
1927,9783930635771
1927,4250231710018
2651,4015566008021
3076,4005556269075
3076,4005556269976
9209,5130027553298
9209,0798521667238
9209,0824968717615
14996,0795752824096
14996,0824968717622
15062,0824968719619
16992,9783440690277
16992,4002051690274
28143,0835769032760
28143,4011898130720
34635,4001504481834
34635,0798256857034
54043,3558380063919
65244,4001504490133
68448,5425016924105
70323,0794628125015
70323,0798525947817
70323,0899998173731
70323,7173625142851
70323,6887139802620
70323,0791159719331
70323,3760175510328
70323,0751195320540
70323,0795871288229
70323,0791159717245
70323,0798525955522
70323,0760175510321
70323,0797958824825
70323,0789264285896
70323,0692000180143
70919,3558380006077
70919,3558380013921
120677,0610098413738
133473,0785924679227
133473,4015682050744
133473,0787551595079
136063,4001504492632
146508,3558380030997
146508,4251338261014
148228,3558380022244
148949,4250231705298
148949,0787551937725
157354,0824968784617
157354,0798521159719
158899,5130031351644
158899,3770002176320
181304,6416739402338
181304,3558380029557
194655,0778988711538
194655,0778988711545
194655,0778988292952
2223,0746775036744
2223,0767485417944
2281,0074299558481
3737,5010994869991
158816,0608766545782
106217,0681706715209
256481,0841333106539
168679,9781938146589
160759,0086002034007
160759,1330010713461
160759,0068256702710
130,0029877004676
245431,0810558017616
140953,9781940169002
287861,0869621000307
180564,4001504881580
180564,4001504482503
180564,0793631794614
161533,0609456647670
213360,0680474010554
125678,0815442013576
125678,9781617681707
54475,9781589946910
67051,9781589945555
75857,9781589949317
131816,9781616615390
257732,0741012846605
217894,0792273251400
163572,5060156400197
176165,0672713583899
93822,0627843094487
121755,0787793990618
121755,0091037412294
123251,0787793990618
123251,0091037412294
166113,0787793990618
166113,0091037412294
161882,0850000576032
163641,9781938146626
317105,0728028482829
83667,0754295760803
83667,0681706070674
218421,0851236008007
26195,0094922504630
26195,0772223392384
26195,0787551376609
26195,0783324761146
208773,5060226931835
167650,0780742098946
315060,0850010229423
245357,0699788109885
7843,0772223837014
11168,9780958275507
21373,0033170489504
21373,0678554040027
22532,8022167000664
38877,0610585959626
68264,0610585959626
276925,5011921120482
115,9780972819725
115,0783324778526
115,0086681200007
115,0827948000011
139993,4010350611210
179622,4010350100721
195267,4010350102329
229130,4010350103630
232043,0803979036014
154597,0743181251174
154597,0736211019233
154597,0793631784325
30362,7612577001200
157209,9781468103595
186995,9781940825908
186995,0781940825907
234931,0841333103347
12002,0655132002516
17565,9782914849609
21795,9782914849586
137987,0798527727684
137987,0885157255431
137987,0817009015597
137987,0793631088843
137987,0746550671436
137987,0599038249241
137987,0787799952733
137987,0885201141901
137987,0885360470157
137987,0885237913015
137987,0777904658063
137987,0794819596259
161920,0793631664979
161920,0782675537196
161920,0783318545868
161920,0794819505558
161920,0817009018314
153938,4061897501205
260605,4061897501205
172380,0793631751716
172380,0681706714813
172380,0787551609868
834,0010563007811
834,0798813233585
127312,0681706714400
203204,0630509426140
203204,0630509426133
283649,0824968089019
43111,9781589946514
43111,0607052445959
177524,4751010195465
177524,4751010195168
181345,8039790033006
181345,0803979033006
230408,0630509546114
279067,0750958294999
157323,0817054011094
1406,0630509512638
152747,0632468008962
57072,0754295280592
57072,0783329530723
57072,6824917233856
57072,0607052434267
57072,0824968826935
57072,0885691433166
57072,0793631160679
57072,0798525853132
81618,0824968826669
97786,5130031387070
97786,0824968726693
27766,5130031354010
27766,4056256795197
27766,0798521785048
27766,4002051697495
184842,5130031354010
184842,4056256795197
184842,0798521785048
184842,4002051697495
305509,4015566029071
305512,4015566029088
3637,0080742099845
270836,5902560382044
2243,0743181955676
2243,0731840703539
2243,0885879298488
2243,5053750965247
2243,0653569809302
2243,5060440643996
2243,0885300186858
2243,0787799448151
286156,0741012846407
286156,0854382007412
269259,0892884000036
152230,9781936920211
1353,0631080999757
11971,0696749083765
11971,4001504888886
11971,4001504871437
22348,9782914849982
25821,9782914849418
39856,9782914849654
39856,7104754856234
102548,0787799928257
102548,3760175512124
102548,3760175510571
102548,0756806104823
102548,0781624738707
102548,0752817804196
135779,4571394090138
135779,0783318300214
142271,0885467383664
142271,0885372757918
142271,0885846121962
142271,0798304207729
142271,0885319133829
142271,0885631630303
142271,0794628982274
142271,0734548105636
142271,0885178064180
142271,0781624725370
142271,0667649082462
142271,0599038222572
142271,0885431152630
142271,0793631315611
142271,0885380700890
142271,7104624195524
142271,0791209270553
142271,0787799598856
142271,0885899643633
142271,0885878873860
165722,7426911501284
165722,0079346001828
165722,6430031712834
171131,3760146643017
171131,0792463356281
194626,0782495374216
299169,4270000439988
215,4011898089813
9609,0699788109052
123260,0689070012221
123260,0885403278450
123260,0787799954232
123260,0787551962185
123260,0698997967699
123260,0696748685434
123260,0885121045358
123260,0885775189088
123260,0698887863292
123260,0885362676229
123260,0885207202460
123260,0746550498149
123260,0885142146041
123260,0754295807416
123260,0885116866821
123260,0885133026741
123260,0781624737960
123260,0885187632196
123260,0794628997988
239188,0603813959628
278,0835769017552
278,0029877004850
304511,0653341041265
163097,0780742098359
160902,0634482717875
4101,0756806181039
4101,0739833362718
4101,0785924953709
4101,0790405256668
4101,0029877030781
5824,0029877030200
5824,0086626400004
19343,0029877031146
117985,0658107696123
117985,0885925595103
117985,0607052445263
117985,0793631163052
117985,0783329274467
117985,9781569052556
117985,0885839609262
117985,0885807736174
117985,0885760882536
117985,0885120904434
117985,0885107290383
117985,0029877030033
117985,0885177198862
117985,0885336380855
117985,6953048081170
117985,0885833299254
117985,0798525959179
144419,0029877030767
144419,0784311933096
144419,0787799691977
6898,0848296032721
6898,0793631803149
6898,0787799937358
6898,0746550803530
6898,0047754600261
6898,0795871604876
71818,0885566040864
71818,0824968826850
71818,0824968826959
71818,0781624702586
71818,0794628954073
71818,0785924488096
71818,0607052434274
81618,6051636445929
81618,0784311832375
81618,0824968826966
84183,0824968826973
212572,0841333102302
156089,0817009018185
156089,0817009017300
156089,0782495484199
156089,0787799920640
85905,9781589949751
85905,7104621321506
148319,0681706714707
154638,5425016923115
154638,0885830178750
154638,0425016923110
154638,0885262794023
154638,0789264203647
154638,0797619785625
154638,0885253529405
154638,5425016923108
154638,5425016922460
154638,0696748656250
154638,0787461542682
4286,9781589941670
11229,0653569253068
11229,9780786947423
12488,0696748132495
12488,0792736663016
12488,0739704801261
12488,0793631838318
12488,0045748103811
24947,0894747001006
93819,0729220157904
93819,0080973076530
1901,0678554059111
29663,0091039055017
107917,9781907702716
227789,4250231712623
306430,0841333111663
40688,0655132003940
40688,1330010749828
176262,0609456647359
219787,0616909967469
230059,0699788109908
245197,7426102655680
69827,0047754920185
69827,0033170359425
131415,6430018270104
149361,0610585961162
149361,0787799506660
149361,0792491685728
179255,6430018270203
207572,0817054011384
13122,0796780489219
165722,8710126181546
283948,0841333106379
314040,0841333111038
275973,0729220070586
275973,0801390118814
37371,0655132004077
244513,4751010195540
244513,4751010195489
175652,0609456648721
141648,9781616614614
254018,3558380058137
260180,0745114497444
141165,9781616617110
4769,0619770000167
7176,0619770003052
16804,0619770003106
299047,0810558018668
199780,0889696002129
199780,0801310112397
194562,0793631433216
194562,0889696000576
194562,0798521213022
279304,0653341028808
172225,6267591641089
172225,7426874528014
172225,0717049254331
172225,0852131006020
172225,0052131006024
173341,9866696997632
173341,5010994889821
173341,5060440646553
40849,4056256428248
40849,4057057272894
40849,0798521387112
40849,5130027680130
37196,0885241710778
37196,0053569302177
37196,0653569302179
37196,0659213199010
92046,0852990002386
133798,0853211004134
133798,0853211004059
175254,0852483006013
254123,0856232002677
274364,0850000576056
121921,5902560380064
238391,5902560380064
188,4013594569163
188,3663148014246
277597,0644216475421
91514,0793631171743
91514,0783419527473
91514,0793631374960
91514,0785924620076
91514,0783327883449
91514,4010168047898
91514,0783327621171
271751,0801390118609
234396,0850560007144
128011,0029877041350
182,0803004241000
163967,8033532950293
309116,5425016924846
176494,4260402310787
298069,4250231727504
43018,4015566030220
18985,0859310000107
45543,9781589946491
42997,0780742099028
42997,0783419784791
112962,0092145611104
144777,0607052433840
144777,0681706110011
144777,0885100558046
144777,0670541597637
144777,0796657708078
144777,0783329530709
171890,0748252061492
257283,0728028466065
140068,0736126337040
140068,0655132004916
140068,0793631050109
153813,3661116090056
101013,0729220054012
261403,0856454008341
105059,5901549927016
230,9781616613600
131646,9781616613600
70940,0759472050142
93701,0729220050168
93701,0789213005032
104891,0607052445706
104891,0729220050175
158727,0729220050229
159406,0787799838150
159406,7104622386689
159406,0815442018236
159406,0751195342467
278553,0810024460007
278553,0040232297007
12,4005556269013
91,4260105830049
188,4014156063204
555,8022167004174
9216,4001504481391
31627,0824968717684
43015,4250148200107
70149,4015566030831
104006,4250231754517
109276,8033532950231
146886,4280000097118
155426,4890700141013
161970,4015566033146
163068,0782495638592
171131,4250231712210
176189,3558380032977
176189,0798521428792
196340,4260184330249
245638,4250231715501
42964,0718122624942
133412,0718122624942
63778,0772223964741
63778,0659390017503
304512,0653341041364
3394,0700304001375
3394,0787799863329
15046,0653569037880
15046,7340477472249
26696,0754295954684
26696,0073000407865
142359,0791159724465
142359,0798525953566
142359,0853211004066
142359,0885339008985
157333,0885465095354
157333,0853211004103
174451,0853211004202
1381,5023117557521
1381,0076930412152
175878,0696859265815
186767,9781472823052
1198,0885552744066
1198,0013031032858
1198,0166665432102
1198,0787551725476
1198,0044966299511
1198,0074994353961
1198,0736396001009
2448,0885410344551
2448,0772223949397
2448,0885926694157
2448,0885652207171
198447,5055773386269
198447,0755899988266
69130,0817054010189
53093,3760175511349
53093,0787799989081
224,0045708008934
151004,5415554973604
151004,0885316947238
151004,0885890277783
151004,0885494448176
151004,0787799322888
151004,0885501477311
151004,0885886526901
151004,0729220055040
168917,0885360895707
168917,4150002588030
168917,0794628108353
168917,0789264269230
168917,0785924791028
168917,0885950021103
168917,5711008946591
168917,0787799461631
168917,0885615550160
168917,0729220055071
168917,0797864978216
168917,7662558248704
168917,0885894355685
168917,0885630735672
171669,3770002176412
191977,4005556815036
191977,7104751567225
153971,9781616619138
153971,0696748419442
254640,5425016922583
266524,0706949635708
274364,4250231724398
41002,4260006630045
41002,0655132004053
303554,4010350202814
175239,5903271467778
175239,0782675437366
175239,0827714008944
175239,0787799893784
136056,0681706713502
123647,9781616613501
180341,3770000010381
6819,0155669997779
3633,9780681952256
3633,0831112000028
165986,0853211004363
157809,0653341724601
175754,0787551651805
175754,0793631180356
175754,0655132005203
175754,0089605763015
189453,0889696008695
189453,0741012347805
511,0029877004690
511,0298770046902
691,4010350604328
81453,0655132004312
94480,0754295717821
94480,0655132004497
94480,0787551959581
123609,0853183002251
123609,0787551979510
158109,0736211951779
181797,0783318553894
181797,5060156400005
215613,0602573292815
255507,3558380056942
194196,1944666590125
154472,0791184759708
268360,9781872372020
272637,0722267808464
287220,0672975032081
147303,0681706786209
147303,0599038464835
147303,0885404385058
147303,0689466695809
62219,9781589945685
123759,5889332837028
123759,9781616613785
123763,0885292869043
123763,7662558200467
123763,5889332837042
123763,0885684238860
123763,9781616613792
123764,0885283524555
123764,9781616613808
129431,9781616615383
129431,0885372265291
129431,8601404264504
129431,0885277269738
129432,0885228578582
129432,0885349426205
129432,0885911058834
129432,0885428481224
129432,0885308780232
129432,9781616615352
129432,0885875424683
129432,7790020121689
129432,7662558322589
129433,4150002627098
129433,9781616615369
129433,7662558312665
142527,8601404740602
142527,7091324446080
142527,9781616616755
142527,7091321257207
142527,0885186304414
142545,7667669114856
142545,5415554885310
142545,5343737221184
142545,9781616617042
142545,0783324883886
142545,7662558218899
142546,9781616616762
142547,5415554888984
142547,0885289939704
142547,9781616616779
142547,0885679738436
148259,7091327562848
148259,0885351698249
148259,0885910925861
148259,7091324037318
148259,0090022315282
148259,9781616618032
154766,0885277308451
154766,9781616617714
154767,9781616617721
154767,0064554461694
154769,9781616617745
154769,0885464227992
531,0655132001663
1042,0827714007695
1042,9781631402890
18866,0029877041138
18866,0787799885796
18866,0772223786831
23107,9781589943193
37120,0029877033089
91523,0681706070810
161032,0885206038886
161032,9781616619176
164165,7091323278453
164165,7091325966440
164165,9781616619381
164165,0667649315478
164166,0696749577349
164166,9781616619398
164168,7091321752962
164168,9781616619404
164168,7091326340324
164168,0885364155470
164168,0885918828508
164168,0885191287399
164168,0751195345079
182370,0841333100605
182370,7104629394137
182370,7102267730782
207581,0841333101923
207581,4015566024335
521,3760093330305
25613,4250231751752
125153,0783627555060
125153,0787793008658
132531,0793631765713
132531,0751195324197
132531,0787551962819
132531,0885111085302
132531,0655132004923
132531,0094765060379
132531,0781624739575
132531,0736126797301
132531,0787799955338
161936,5010994910952
161936,4015566022508
161936,4015566000001
161936,0681706911700
163412,4260402310756
172386,0734548936667
172386,4250231705748
180263,3760212172519
182874,4260402310800
193738,4250231711145
221107,4251338234919
221107,4015566600058
236457,4260370820776
31753,0029877041152
33559,0029877041152
40831,0298770410390
40831,0029877041190
40831,0754295653075
287084,3616450005013
300322,4260402316208
205867,0655132005470
232666,0602573676875
232666,0602573676868
268554,0630509538522
268890,0850505008779
153737,0616909967520
1262,0781624625489
1262,0086631000008
1262,9780786939763
295577,0630509926275
145040,3760162392487
145040,0781624730664
145040,0044967290920
145040,0044985194385
145040,0787799845257
145040,0066025150717
145040,0734548109634
145040,0772223430772
145040,0793631111787
145040,0782361373039
22545,9780979526206
42,3760146641716
93,3289880002527
2651,0086652300002
2651,0885323264151
2651,0793631440719
2651,0835769017255
2651,0787551938319
2651,0655132002400
2651,2805700004741
2651,0607052444426
2651,0736126600168
2651,0787551756111
2651,0787799913307
229,0655132001403
3943,0885325485288
3943,0885908285540
3943,0885914150948
3943,0037654320451
3943,0885276488789
3943,0885529358081
3943,0885523955835
3943,0837654320457
4095,9781556346637
4095,0885447477536
4095,0885892176497
4095,0837654320617
4095,0885305503971
4095,0086696600007
10686,0086706800007
10686,0885171279758
10686,0885503102594
10686,0798525919746
10686,0793631700622
10686,0837654320433
10686,0044988699733
10686,9781556347245
10686,0037654320437
20660,6642526691818
20660,0885433489215
20660,0837654320631
20660,0885556122341
20660,0789264047517
20660,0791068580657
20660,0798527681559
20660,0885908113072
20660,0885327435274
20660,0772223994625
20660,0885558630066
20660,0037654320635
22948,9783937826790
22948,0037654320963
22948,0885264625707
22948,9781556347566
22948,8852370646287
22948,0837654320969
25071,0044988998690
25071,9781556347603
25071,0044988893964
25071,0837654320495
25071,0793631762989
25071,0885437233548
25071,0607052443931
25071,0785924961117
25071,0037654320499
25071,0885379847148
25071,9783939794028
29568,0074748333935
29568,0837654320549
29568,0607052443948
29568,0885725392940
29568,9781556347689
29568,0044988790492
30166,0837654320778
30166,9781556347696
31920,9781556347832
42362,5907699490462
42436,0837654320211
42436,0837654320204
74210,0793631219285
74210,0837654320754
74210,0885748455295
74210,0794628933504
74210,0781624685865
104232,0885528568856
104232,0787799016909
104232,0033170552925
104232,0837654321393
104232,5889332841377
104232,0787718776280
104232,4150002564737
104232,0885908131557
104232,7449835981970
104232,0599038398093
104232,0789264266949
104232,0885523349337
104232,0793631796625
162559,0729220055088
255683,0814743014275
22825,0699788109359
22825,9781589943315
228668,0634482730522
294514,0778988363171
198707,0602003999437
257759,0824968087015
154003,0729220058102
174973,0793631500741
174973,0785924808146
174973,0787551384222
174973,0751195355191
174973,0743181703574
174973,4150002587415
174973,0856934004030
1511,0045708008958
311441,0729220070739
21389,5015766001821
21389,0798525823562
21389,0791159560605
24191,0069279500017
24191,0787799686195
138170,7091323183092
138170,9781616613884
21804,0911465724274
38194,0729220058034
38194,0885526223412
38194,0599038138927
484,0076930413111
20906,9780976835110
20907,9780976835103
67878,0793573785756
127920,6947751490046
131332,4620011811059
131332,0462011811059
31145,0653569279310
16216,0655132002745
266192,8033609531066
291457,0706949635777
264055,8437012332270
170771,4251338260666
170771,4015566034105
173105,5060226931590
193037,0681706107011
152470,0756806104229
152470,0713757910729
7316,0746550644447
7316,0021853032062
7688,4005556218424
28620,0655132002646
19400,0699788109250
19400,9781589942752
32989,0783327915799
32989,0092145610176
2767,4005556220526
2767,1330010667573
2767,0783318477626
2767,4005556002252
2767,0400555622052
2767,0787799657355
2767,0011871700005
2767,0783419650591
34819,0885162691477
34819,0003979002709
34819,0803979002705
34819,0885862882489
34819,0885384222633
34819,0885472114888
34819,0885904892384
34819,0885284058493
171429,0013964764871
193560,0019275073510
193560,0793631413393
193560,7104753392429
193560,0782495483918
193560,0069177280479
193560,7104627611410
140863,0783318233796
140863,0013964721461
1410,5889332833242
1410,0630509870233
1410,7173625045374
1410,8271366156843
1410,0653569874355
1410,0630509556243
1410,0783512945785
1410,0653569875970
1410,0433599347742
169254,9781633440852
169254,0791209693949
1681,9780912515588
1681,0050758300280
35497,8717344310710
18,0630509463329
216201,0630509463329
201509,0602573292839
228959,3616450005037
331050,0810558019139
4189,0076930409794
4189,0689960408653
280809,0630509913312
18975,0689076962698
68603,0705105080567
192351,0793631154739
192351,7104752937713
192351,4010350102619
193215,3760146643048
193215,3760146644632
260678,0841333107604
286431,0755520663289
35964,9780966347678
35964,9780966347654
149119,9780966347678
149119,9780966347654
194286,0628451192039
222219,7612577020034
222219,7612577020027
171233,0751473006647
171233,0751195356761
171233,3760175512544
171233,0787799870907
116938,0653569490234
116938,5010994486433
116938,5055379892409
193210,0634482727805
40924,9781616611934
43508,9781616611972
35634,0783627674440
35634,0655132003216
764,0027084209747
764,0785924958872
764,0093514035408
764,0270841789444
764,0027084178944
764,0093514273381
764,4883523190115
764,0787799777510
5588,0653569868255
5588,0013004004608
5588,0653569868248
5588,0032244040603
5588,0433599344024
244794,0814743013698
108711,8033772892506
129430,9781616615376
129430,0754680415400
129430,8601404299872
146766,8601404498114
146766,0096652530323
146766,7091322363709
146766,7091321658639
146766,9781616617691
146766,6130562103414
146766,7091321418868
146766,0751195350912
146766,0673424449122
154768,9781616617738
156770,7790020108925
156770,0885911070591
156770,9781616619114
156770,5711008984500
156770,7662558309825
176742,6130562103407
176742,9781633440692
176742,9765377419619
182369,0841333100612
182369,0719040502060
183966,0841333100162
183966,0795418457804
201311,0841333101381
201312,0841333101367
207580,0841333101909
207582,0841333101916
238656,0728028450941
233676,0653341723406
37208,0681706040516
207016,4015566034198
5339,3010000054160
181393,0752830570160
943,4053893282202
943,0785239837725
943,4001504013011
943,4050759376525
943,4054554667178
943,4057154414364
124047,0609456646666
124047,0899989000411
308918,0810011721302
151,4011898018912
10653,0807652060044
25823,4035576020431
26118,4005556219001
124693,9781616614836
272455,0841333107819
230050,0827714013276
147938,0787799892572
147938,0824968817766
147938,0793631220588
147938,0792736403254
170825,0013964788594
95619,9781589949546
204305,0703546239148
230359,0660042425409
270971,4061897511402
272739,0720260655764
287576,0729220070722
306864,0853211004639
27833,8717249193197
5782,4011898080315
5782,0785924546048
7240,0000200057477
218920,0841333103668
248929,0653341028303
56890,0029877045525
116337,3760175512230
116337,3760212170027
116337,0787793768965
137906,0029877456130
131260,6818237217832
131260,0793631547418
131260,6965836000850
131260,0772223239566
131260,0759751012014
131260,0885746492469
131260,0885951391885
131260,0783327559405
72204,0609456648608
99815,9781589949324
152318,9781616617103
47400,0787551725483
47400,4010350605295
193211,3760146640580
140613,0756806182654
140613,0052471301018
269618,0736640947527
171881,9782914849975
205419,0772603300121
38378,0794819777306
38378,0885174217597
38378,0792491998446
38378,8594156310035
38378,0781624463906
38378,0754295834481
173090,0854382007252
124648,6425624000016
192934,0689070016588
308592,0841333111496
95105,0631080116505
195205,0850008503009
195205,0702921446256
152917,8054181511291
152918,8054181511284
146275,5901549927191
168274,4015566033412
39775,4038106058034
37739,0029877060283
204184,0630509426300
204184,5010993312344
204184,0630509426294
204184,0746550644416
292971,0634482875025
167889,9781633440241
232247,0792273251714
200150,0729220058652
69234,0817054010998
46782,3661116098311
232045,0803979056005
41569,5060251020009
283095,0728028465280
299027,3760269591615
319754,3421271125310
26,0045708009078
166857,0655132000741
39775,9781589946460
47616,5425016920435
47616,5425016922071
47616,0607052442576
47616,0754295785837
66613,4001504482039
143484,8058180000046
157958,9781616617394
230342,4260040020017
230342,5903240539246
244262,0728028444155
66171,9781589949522
5716,0655132002141
9446,9781589941366
256606,0887961676488
36367,9781616611644
101786,9781616611644
111861,0605326100160
111861,0885719847982
111861,0607524009436
111861,0670541633779
111861,6473253204053
111861,7332779857091
111861,0737080257092
111861,6473253204060
244733,8054181512953
166894,9781616619596
209636,0817054011629
268864,8033609531356
1275,5012269007787
1275,5060178735819
1275,0658109621727
1275,0798521886813
1275,0789058438941
204305,9782370990020
204305,9782370990037
204305,3558380021537
269259,4001504493585
2653,0736211371010
2653,0754295925103
2653,0794819210391
12942,4007396049404
21348,0824968717639
27746,0824968724613
66188,4010350605912
66188,0798521490010
90419,0736126417148
90419,4011898031119
158600,4002051692940
172308,4005556269174
176396,0824968785614
180974,4015566033573
184921,3760175514333
194594,3558380045724
215311,3760175515071
218603,3770000904765
218603,5060377424019
219513,4042677400895
219513,4260402310893
232043,4250231714467
246192,4015566600645
269210,4001504493578
1690,0823464002010
1690,0787551564778
1690,0793631542512
1690,0791209480518
1690,0044988997327
1690,0781624336453
1690,0823464000320
1690,0772223401291
16497,4010350700129
147299,0859573004164
144006,9781907964657
295945,0814743015067
209001,8437017407034
11,0885248474277
11,6757073821936
11,0792491799517
11,0044969397115
11,9781892081544
11,0885313848309
11,0792158014793
11,7104753834790
11,0885884690079
11,0885503434114
11,0086705600004
11,0793631625277
11,0743181632737
11,0885402404751
11,5334999143239
11,0783419074588
11,1330010660703
11,7123290290029
11,0044942195295
11,5526680012607
11,0885537771896
11,7104623262272
11,0655132001557
11,0885509275018
11,0044981795791
11,0885825516970
11,0070450582890
11,0787799489963
11,0698887659635
11,0044989998781
11,5526680017015
17226,9780786916146
17226,0086700100004
17226,9781589942738
30645,9780615637501
153773,0681706780092
153773,0490871008234
1297,0885156028418
1297,0073000408251
133654,9781616613822
145363,7091326060468
145363,9781616617400
145363,7091326737339
183797,3558380027959
183797,0795418947848
39463,9781589243248
40529,9781589243248
66188,4010350611333
113294,0689466568967
113294,4010350609033
113294,0087400860366
113294,0783327736554
117959,4005556802838
117959,0787799677339
149975,4005556802838
149975,0787799677339
122842,6425453000133
143515,0631080133304
237746,0841333104771
166707,0852613005053
166707,0743181022675
166707,0787793346712
118610,4001504482190
205599,0655132005210
138745,0746550714102
138745,0713757486606
21389,5411068761775
1293,0653569973799
2562,3760017142298
1315,4006592620783
938,9783473670826
938,4005556010264
938,4005556264247
938,4053893891169
938,4056256029933
2136,4000826042136
2165,0820650255014
2266,3421271302117
2394,8716096008234
2448,4000826010210
2452,5010994340346
2453,4035576010142
2453,5053086254411
2453,5054063030110
2453,0719040499469
2453,9780786918355
2453,5052415527998
2453,0736126603961
2453,0027084803334
2453,0270848033342
2679,5010994121020
2679,5023117750427
2679,5055379889973
2719,5010994772772
2719,4047542600752
3655,1330010713409
3655,9781889055213
3655,0830930070824
3655,0086682000002
3655,0830938007082
3837,4007396029215
3837,4007396029208
3837,0798521447793
3886,4014156031357
4040,4001504492182
5048,0169000092221
5048,0783318425924
5048,0787799434505
5048,0653569862598
5048,0433599348039
5048,0785924777077
5048,0630509250417
5048,0698887631488
5432,9780746052686
5894,5023117037597
8195,4003332035753
8195,0798525450102
8195,0791159131157
8195,0689960308557
8195,0798525450096
8195,0791159130624
8924,4010168044484
11901,4000826045687
20545,0837654603970
20545,5000159319829
20545,5055484285202
20545,3558380022169
27710,0795871488360
27710,0029877031092
27710,0754295618289
41010,7104621601677
41010,0681706786001
41010,0490871007985
41010,0781624733191
41010,0698887757041
41010,0793631283293
41010,0785924923399
41010,0885319136424
41916,4050759368018
41916,3421272105816
41916,4001504408480
41916,4053893273699
129598,0817009013012
165518,0698887714105
165518,0793631245208
165518,0634482718575
183482,0688036372225
191538,0630509596867
203759,9781617685705
139443,0885185971792
139443,0707989805144
139443,0885129687895
139443,0787551617047
139443,0726670133625
139443,1000359309594
139443,0603335601234
139443,0793631797998
12346,4001504408169
13272,4001504408169
19427,4001504492083
19996,4001504408107
33643,4005556218547
33643,9783473677085
39813,4001504492571
39813,0797142051785
41302,4051799066315
41302,4010168046556
130792,4001504871468
130882,3558380018056
135649,0789264160100
135649,3760175511103
135649,0797619742086
135649,0760175511106
163930,4250231706370
198452,7104753292644
198452,7104627063530
198452,0080235016434
198452,0630509487592
282418,0700304152176
72238,0718122563999
244769,0850000047020
82423,0753182231525
82423,0885698659156
94963,9781616611149
300700,3421271125419
120965,9781616613754
256874,0053334891769
254888,0602573643952
59149,8594156310080
217531,0887961491524
133437,0850680002043
133437,0787799896624
133437,0079359785159
133437,0885370419924
133437,7104625646445
133437,0781493997373
133437,0783329503963
31575,0653569283829
198135,0748252192295
172242,0600364079140
172242,0841385165089
172242,5062931431051
172242,0600639014401
172242,0608016065992
172242,0600639014296
172242,0852131006013
9800,0092145610299
143789,0885486626490
143789,9781631401688
143789,0885188704397
143789,0885551467881
143789,0885950159875
143789,0827714007329
143789,0885897238091
143789,0885454052245
15510,0655132002684
4505,0015728101731
4505,0885406508110
4505,9781572810174
4505,0885702840235
4505,0065750405574
4505,0885519978107
168433,0817009019359
158803,9781616619312
76638,9781589948631
181852,9781633441828
136147,9781616615987
139596,9781616617028
152314,9781616618568
156112,9781616618803
164314,0885853599679
164314,7102261874086
164314,0885441804925
164314,9781633440012
185709,0700461875987
185709,0700461272120
185709,0700461919827
185709,0700461750406
191538,4011898041613
203430,4260300450387
244513,4007396018622
7576,0631080039651
41459,9781589944787
41459,9781589949874
153900,9781616617936
26218,0754295710068
26218,0681706099927
71674,0772223628353
71674,0785239547730
129122,0743181898874
129122,0680569674470
104590,0885242137352
104590,0698887662260
104590,0885874969222
104590,0850680002036
104590,0885361266261
104590,0885439283022
104590,0787799495797
169784,0885604427411
169784,0850680002067
204542,0850680002128
209323,4260402315881
209323,0029877035236
163163,0817054011070
202459,5902560380347
266483,0729220070401
175285,7104752573355
175285,9781633441217
142296,0019962050206
171479,9780692395301
173096,8034055580554
158243,0793631688913
158243,0071727088275
158243,0772223724789
158243,0804551093753
158243,0804551093760
236232,0700461868330
176406,0817054011025
339,0086706100008
339,0013031015813
339,0084885017377
339,5415554832284
339,0793631907793
339,0783327638933
339,9780963469151
339,0885951596518
339,0074994323179
339,0543584347234
339,0611267330191
339,0736396050007
339,0787799239995
339,0747725297994
339,0789264248655
339,0699328112146
339,0001910462407
339,0736396050021
27385,0029877057511
27385,0298770575112
27385,0754295601014
42929,0029877046010
122159,0731215420573
122159,0885593747217
122159,9781936112371
122159,0797770995864
122159,0199910088137
122159,0885497629831
122159,0787551382358
122159,0044981799034
122159,0772223916528
154905,0728028343090
154905,0734548678093
181523,9780620715058
233006,0864562000287
204493,0729220070074
108327,9781616612221
118303,9781616614089
297204,6425453001031
41186,0653569396321
41186,0783324720945
41186,0787799912737
