objectid,epid
272889,16035562482
4378,1900606475
300379,10034751468
5916,1400102688
216600,25035235679
83068,1000113740
2243,10037650091
5339,24035025755
286330,9021682154
42331,1500038187
86073,7021708550
71674,1556701154
146570,222166375
2318,27027535281
5339,16027560925
24985,9027039283
132208,1703547041
119550,1701575739
6283,25017044585
29676,1900447887
273481,24033593786
280282,12037203998
152626,23036402672
129423,222148240
5259,4032360086
34395,691335070
1515,9014953096
27766,6028692276
125921,6028692276
184842,6028692276
3510,22010979561
320,1203426970
107181,113027828
5339,1153429771
2025,65647707
20589,710169770
20306,710120511
18901,1133827895
40115,667181841
18041,23011428975
14342,1600040240
1923,1955449737
170274,3032426380
266031,23027052640
127784,1893997830
254622,24022667094
171668,4045783670
2243,27012672448
205896,9033847695
17710,2292354499
27389,1083240583
244049,15042153014
110279,1808016129
66508,1147853201
283871,21042132876
246192,26042179979
192947,20012051947
151247,23045814244
191977,1560781833
204583,2071596770
19996,1804167865
192735,1073041630
97273,1504340783
209660,25025394860
10,2254477659
1806,1105015649
2001,1740988331
4103,1204716114
16395,22013278983
209358,2081295408
287589,17044640448
2043,1223497504
301767,13044643708
315937,19045316855
189035,1271876090
137238,1505839528
117959,1104752230
163745,17042158866
176189,22026204795
54043,11033779479
299592,16045148090
181,1376184871
287954,9044649130
31075,1704743103
164237,1748247712
191958,17040323619
107635,1704216128
21790,1304181140
8989,1407758552
31784,1678689389
244513,27016555130
243696,8014813592
7688,1104704705
105059,1904761263
41860,21041422366
257193,23037589230
255594,25035791260
244521,24026533518
2921,2255331842
217475,575942263
256382,24030472716
925,1504773117
25821,1504773117
158957,1438045808
280885,17039210035
93,2255402648
249860,7021946239
206931,4011374164
1117,1705084577
204184,1675328626
206941,1195813674
217372,688591078
269511,17036187865
34969,22011371806
84876,1004774196
319398,11042581671
300531,2315684312
34127,1704165236
288794,20039231074
268554,4025752991
91034,16015484894
289056,3039546993
980,1504738019
12346,1804180565
13272,1804180565
168998,1342716212
166384,14009477867
244521,27044884412
131260,8041422023
4209,2255159236
274364,8036906506
285905,18036007912
298729,19045868699
218920,732450235
199561,19013823753
220308,7007978753
265204,16041362878
66508,1239577131
822,1750223188
46396,1645056253
280191,1942300331
267370,19035023294
303551,2296117511
209358,9009487788
253214,27034920408
175621,1944809828
183896,752193078
27389,27020394713
124372,8029938691
44163,2121809923
233571,7017009165
171131,16010088233
145842,1438213583
6472,2254409047
103343,2254409047
54043,3040143994
265039,27021080120
180956,22009466770
206094,2141649260
233078,2203716822
172225,3024505445
822,1037341151
268274,26044037177
245197,3025207951
2381,2248567870
276894,3040319874
280191,1146623549
166679,209397530
297471,16040156626
27389,1512339620
209358,2254958068
1406,2193428736
34635,27009497828
201478,2177842653
223740,10027542518
275405,17040123865
280885,21040460341
166384,20009498011
323911,15039730588
181,70295801
295178,16035647889
3510,2255468335
3181,15027543506
267021,27027535539
1294,1001431720
137244,710145840
2394,666206622
6381,2254301412
18041,1019715798
39415,7037766818
5339,1024586706
57215,8026514400
2223,28045280568
38154,1734705243
7062,1908020793
2318,1501568129
3522,26030651885
2394,661637101
4209,2255326721
12762,710161883
127784,20027547796
8039,1885698237
172940,27027535146
295439,27009030114
151367,3009543788
152319,1123797593
32702,59953079
267018,13031087630
214343,2254444383
198133,1412051299
152488,20012419676
27340,710098451
204543,505269279
265610,22027052264
27335,1901542375
283649,5035002171
284772,18035644695
175739,2084252841
12340,2255299382
1561,10018865119
216798,672285477
39415,710137653
2425,1800130775
20422,1941887827
26346,1100726832
129051,1901785345
1923,17030775153
66865,2254480357
13166,1700801153
1515,1102508591
284107,18037571752
6673,1249390460
1917,6034983247
103261,1100081582
172940,710101155
152761,1429391283
265571,14035249228
7336,26009497471
283249,12033114406
3181,18024261311
40851,1200540284
5339,1601455239
2243,1000607624
54745,2255474623
2407,9025335369
287780,21036462420
2243,1400448874
5339,710139382
271518,16031086654
284760,28033909079
2381,2131222855
3510,1851449955
20589,1001309155
26346,7035786407
193841,1566224704
1294,7028319716
317291,26043494430
2381,27028307606
1293,1009320309
1515,1401040163
231954,2146167132
19985,1000059989
3510,15025860392
32032,10006267069
4694,1127910670
4694,2255616745
1544,1100057367
2318,1101347406
36791,1504655487
1748,1220286803
5894,1742312424
28100,1417725710
2766,1300131412
167669,3028086616
229773,3024324459
163724,710138509
1298,1009082817
5432,2254879472
231674,17012230458
68448,28026512852
250448,10015554294
3181,26028680501
3181,512985148
2375,2254491124
240133,6026728344
16130,1101433178
287406,11025755491
315765,14037886932
244216,17035142151
286264,22039885434
1294,6027566095
36791,1200127055
677,3009474335
12616,1141795227
223742,25038096696
1824,2254397638
113819,2254371951
197572,1075754989
118703,1439603457
1923,1000111045
12616,1603489722
282237,24034960481
2953,1900035845
2381,1500544821
232829,2217593411
153426,691447578
223892,13036129210
2425,2136860258
12876,710144698
17965,1401473850
137244,2256365529
179280,1641110336
38026,5041827766
14585,1500059876
24000,21009539193
20306,1140144834
4491,57048857
2766,2242280814
6971,2254441885
163724,1537458560
257598,22024376776
113819,710221161
233358,2205573583
285626,27034331539
267884,21028126361
15548,1500059670
163724,23004098559
2318,710133871
8690,14024894089
300001,5044013700
189657,2255381808
320534,18041207628
13,710139396
255984,16044084281
5894,1020556399
2394,710153307
166742,7009478989
115793,2255363926
38026,26036358591
285028,3037664346
1406,1100681760
304297,12039500835
286403,21037719059
614,691193411
2281,8039378462
316273,25034169195
1515,5019486301
260942,2255308041
26346,70335237
7327,25035107679
1293,21024808161
170274,10034801035
82421,1404454711
138222,27012030753
4812,691293271
8690,28025538715
277017,3029587994
1515,21009501246
2381,691476570
14358,1001009661
240133,11009883020
4035,1102904985
75095,1800086792
170416,2069681539
137157,80189120
192860,2133151879
224502,11043459227
2223,26045660314
42487,1801278692
204135,17032118183
320,1139031521
76668,12009493117
256967,5036923015
64204,14028066180
129395,26011035282
18901,1138907470
208071,2019126967
23671,691447283
126207,1601675311
149151,1119560004
13166,1754285378
126207,1711910432
232079,3009907425
6209,44900126
23142,44900126
53317,1100101780
7399,1800062260
297327,28035628144
232944,2190487099
42686,691204319
301242,24042121245
30573,1200102441
4103,1800543950
63379,671984470
25986,2255631902
36690,10026863398
242574,4024460251
265316,7026986324
74,10028501413
3737,10042898687
275401,18043864747
3955,9012033546
297326,17035630599
22889,1700166790
194960,15009469067
248702,28011375511
86246,1828236097
2223,23044881685
6663,1300327504
115793,17037063718
21566,1400177342
242992,28007274610
2879,691231604
12876,57709501
210065,1093588973
2425,2221155377
287810,15032369226
325852,26027545448
13447,691304859
319921,21041735199
5894,1201808545
69184,4033640859
315186,18037840332
6668,1555887339
286127,14036171455
175739,5032702611
94481,11027047449
1294,12021678625
253664,17019169891
286952,2297354224
261504,18036049062
102792,691255083
193725,16038702372
5423,1600059863
258447,22011924924
4789,1600104754
210065,4021662500
39324,710179789
319103,13032795196
210065,14038329340
146149,1456774998
304353,9036241093
1295,1000101769
328053,15039190992
2425,27031085794
5895,13026543850
28010,1500104410
271460,18027866173
164840,19031407120
2819,691188875
194655,2271008359
107933,1712909637
244216,7007180438
5048,1500549915
5339,1702873913
1917,26024632039
295924,25037006322
274533,8033083901
5588,28026546473
21071,665534914
1468,691264198
5432,21012033806
2318,1301854870
1855,710147269
8860,1800130014
10028,1300092056
13728,1303038043
2956,691292995
133956,1030573882
2448,710165232
135598,710147336
237329,6008759899
6235,2254359731
3636,1000056341
297326,2303758330
298723,18034659184
203717,19035244939
24933,710152658
138224,1800175246
1917,1950668180
55222,12035152280
171131,2180998720
13676,1000030895
55222,24032254220
301386,7036983837
8860,5016329335
3737,1386741750
231790,1695609181
5423,12040596231
135598,525404061
6420,1800126997
299654,25042112308
38154,691367204
145632,1203566237
265027,26025197011
2243,2254472312
145632,11028307877
40841,1900034791
67628,710152662
2394,11028101380
2452,15027050527
233358,1200210218
303402,28022354562
3845,1300056696
295391,16031679441
63268,2210487787
325545,22040374379
271460,11034167809
227510,1109912818
3696,691304599
10320,14027048116
11549,1800070456
105308,1100113962
13,1704653244
3522,1200368343
255546,2205575517
8211,9010802971
11549,109106895
21123,1600141442
29848,1205701589
5895,6009470388
2381,7035433919
164304,2128533990
227072,2303748265
310489,10037066090
2381,11012036821
53317,1400676744
286876,2255310977
239504,2217115482
5895,2287507675
2818,7040178262
146149,527384044
4694,664374382
5339,17040754316
272803,7028682559
121814,1100297652
6249,16025311969
1406,28002993606
92081,691388287
258447,23021890982
254617,2308805712
317305,18042060517
8039,1865774813
21754,8008198418
4376,1929509917
943,1507714457
90041,1601418393
8860,691199844
24068,710182668
3990,691386578
45,1600021777
1917,70282362
9704,1622067861
5895,8027546812
19370,1144476796
310489,2314273630
1751,6036149432
53317,18013783897
181404,1185366419
287810,5033526803
216734,3013724571
193042,17034627601
12876,80186833
336026,11026805915
177515,7021541126
43927,7037766818
27340,16009470480
2818,2164325105
138223,4012076076
63268,23044072874
120000,1900165273
325852,17032118183
218179,12026496342
89404,1002901259
935,1100225332
1751,20040616617
8207,1101481412
97903,18034215135
246639,12023584410
9452,1700153096
327722,2311803229
152626,2255363926
107733,2255421162
63268,1700547106
327722,2256365529
28232,664150839
130592,10042429614
1294,10042429614
1897,1325104440
256313,10026414023
293014,19045981562
104636,114130086
174688,14041540921
273916,10045825711
6420,570058679
227510,1420528361
137988,23017060434
13456,2650365
5339,15028471009
269210,16028560196
285976,16036487740
325,3041442614
26685,60719644
258447,14011655662
216459,28003251080
292031,17035644908
171,1512705168
22948,1223476899
286261,3037278428
638,1304768594
63706,7042166901
244536,15023826433
251723,8038047814
191862,13041427481
122566,1804697722
218333,12042121363
293,17041408855
1644,1804723630
229316,21042137332
136991,14041421858
38896,1018780497
139867,17023117731
3737,2254531985
241225,14023502199
184346,3010478551
262543,12037068796
41302,2255449545
17162,26011371570
92539,4028018353
244795,9042161224
113819,15011024563
166384,27042146547
256568,5027002339
133473,21041428430
266083,19032146064
205597,20005945071
289018,16044498785
284775,6044662201
292032,6044662201
240423,5021457639
227515,2299869436
274916,14036928396
92644,19017375553
157505,16011032860
202977,8027082921
203724,13029961090
205610,17009500009
220780,23017793686
284818,15035957696
244522,26042139410
304420,12044629703
13,15041430188
269207,25030509376
260788,27023302463
19245,15009469371
171131,16042145102
231819,16042145102
247963,3025539491
1294,1483271425
154633,1483271425
223040,2271809288
234487,12034762496
203993,8005940820
224031,921145857
171226,1342121037
256313,8030939987
7972,1123422200
164840,12029756261
444,1323421284
169426,2148371599
127398,5041429344
14,1225085190
229218,15010705943
256916,9042133499
217321,3042164091
266507,26036356995
177524,16041424099
248702,11011036324
246297,22042156329
194655,9008942330
128664,22042229633
257284,22042229633
242,1304402853
220792,12008195430
2596,23042149975
133848,28034778790
943,6041438048
260505,22042133186
167886,11015549644
147151,12041416188
8127,1313468489
138161,1223095344
148228,13041424475
241831,2301986028
18803,1405313264
318983,26042347990
68247,1307780619
36745,2254785916
38749,1704179981
42951,1157561906
174226,1157561906
70149,23043625046
174090,13041428904
261503,15021848954
170216,17041426056
243797,15039725877
1515,17040436457
176494,4042128249
926,17041434937
432,20041432160
191543,5041444242
296512,13042182500
4396,218169842
192074,218169842
226522,16042122676
151825,21041427156
244916,5026407527
287220,5040791270
159141,1650214039
6819,16020283100
292679,12036487712
44163,1819601934
177197,1854736443
146312,2254348748
53383,1318712263
269603,4031230898
210900,5013827402
301242,16037112727
217449,17042158811
234669,26011157001
201455,559594123
116954,1404723842
32341,5042149627
244992,26042153269
187645,1065692414
271324,5042694189
311193,19041635442
138317,1820291292
298047,13042756059
270314,27029768975
230498,16042127795
220193,2249540426
188,2254306867
4862,1523500049
2392,1904330667
182078,13041439678
192352,1163196295
215840,15025180120
248158,21024746974
240855,19035698529
280809,20035035232
204836,13029722426
109105,1707791409
236305,4040098019
205938,941278509
236484,10042134795
250843,3038049955
22278,1404185091
206094,15008160310
132326,9026979247
313292,16040880112
251818,7021946208
25021,2144788449
15818,3042183157
296912,13041851642
121921,9041416255
161882,18040155505
162616,1772919204
124361,12041415885
49,1604203664
321,2255360180
11760,2313223097
554,16012046811
279254,10035821219
175117,2026273777
124545,2122929186
160669,2122929186
295948,19042132165
127784,1405729242
6819,1541963245
24783,24018155254
96913,1104754165
245271,11025389492
197831,842675402
41114,1604154686
181569,27021672460
230505,5008205048
272682,10036191066
3076,8042179641
108687,8042179641
187104,2069381205
14996,4042155100
143884,12041410338
201277,2012617204
287576,25036946227
117793,1507800941
151004,1036783420
297895,11036898112
230383,28042128849
124490,1207786599
284083,17042151390
172547,1040383929
287954,28035974188
1406,2229890355
270138,28035415030
249772,16021576877
150145,23041428299
248929,26021939767
294306,5037139200
313698,18040698001
209686,25005935508
284775,11035639791
1111,13005954474
178053,1137548064
216465,28017736631
2818,2254317500
14996,1738184981
177524,8013886451
6249,809537194
166857,1677453030
122515,22041420888
154638,22041427842
130792,26041428100
193037,1792684016
1137,1005438174
91671,7041416579
2346,727440460
261502,5022073494
189453,18032116687
157026,1756383310
233896,15031029966
231790,6012078210
171492,1337564200
941,1107754539
213099,24005663623
3972,1207759643
241386,21023266291
9220,24042137739
203416,20041435785
268767,26044659617
291508,27041363334
133848,1337890060
294227,8037137632
182028,1249369988
63268,20012073307
172073,1137428460
227789,18042159626
279304,10033527888
182094,1669249573
233891,5008319617
22889,1908206838
268890,13034162545
15167,1533570476
27760,6042160565
2389,1205171447
4101,7041442290
122159,1224754281
223782,5014776524
27588,1323465080
283211,18036505126
161866,1338112296
172347,1437914595
191049,1964717951
22348,28041422902
191538,10041439249
246663,5031425134
143741,22041426346
286330,10008172457
264398,14032665605
270538,5036512408
218603,21012288056
59960,1207787936
568,16042122054
257193,7037582605
198454,18042128703
301055,17042161273
271460,23028134065
192926,16026054015
137404,1705039538
213631,10036493409
199,16012071085
602,1104230002
153,12041428177
203416,10011389967
245510,28030486154
18803,19042179974
207830,13041438225
172505,28041428255
181524,910581566
36218,11042137058
270314,7042173479
49,1305707212
156318,25027165936
156189,905606156
256916,5038896918
262711,5038896918
252446,15025955728
46396,13042158577
218530,20009204254
8124,1105612400
42743,1504739406
215,12042150918
246366,2291435378
146508,5041433658
4636,1504744088
119637,18041418747
225244,18041418747
284666,19035408102
155911,1621850087
481,1804725015
151825,2255017746
3394,1304717255
206718,26008181919
287742,9037699263
232918,23010935301
105305,1804218741
146149,24041411102
202453,20042131973
303708,7040108467
2952,1404706800
16,1309936498
241831,24026580927
257527,18036342713
41835,82225677
286156,11036498476
92932,909835534
19736,1408056900
300001,7041802937
311441,7043253797
168800,1438964127
85243,1704896416
31481,1311916983
270971,8035096948
533,5042175610
286827,22034719783
175495,1377374153
260410,28041863040
319103,17034663419
271615,23042179168
288171,21034554845
201920,9005940029
16499,1307980473
171233,1051706990
280143,7036071763
2593,1457889329
186265,26011031865
255664,18029083786
22279,691126362
197455,1877250376
94734,129552881
270673,14042132076
224479,8015632929
180585,1363183154
146508,1363183154
131835,27011029351
175621,1442203714
143884,12030922226
24224,1713513231
204814,1994382699
155068,1442946785
257673,25026409566
17988,1005499188
253618,25029139172
300327,28042158777
276923,15035801195
13166,23036036061
10547,1705075646
175640,28005944454
9675,1630106215
167400,1056435735
192349,19005078389
156009,21011372178
943,1219612181
177524,12017364621
217083,28012071009
12005,1605237489
180592,1042149017
123260,1918569562
181796,2122924618
182027,2122924618
159227,21041420451
70149,23044578944
19878,1319595232
216091,25042446464
191862,28023118223
26472,1712736745
220877,13007934425
283474,18034924280
245357,17021457380
127096,1658490357
40958,11042150457
318553,21044644298
12002,1204754591
180591,2255571867
938,1104197010
182692,1553411375
240892,5029027655
99770,1805311458
43443,1504169534
199727,553291021
292971,25039713959
228341,17016169788
270131,28042144612
39425,1620204251
39953,172883201
171499,1937399469
286749,23044662473
43015,23044662473
531,1605618047
244794,12016992827
244082,21022740971
153939,1080655966
198773,20042135950
236485,25042154012
137988,2280541897
178900,1842905781
244331,19025679686
34227,1705178692
1426,2254481819
167298,727379896
147240,2164378724
2281,4012041290
297486,13040619151
183966,1154000966
267370,14042129828
248702,28004803051
264239,18042150407
272738,12035366725
232226,2261456964
255545,16003168370
245645,18030125105
271088,10035671366
298608,5040180813
274364,5044650199
173346,20041432350
314040,6044663509
269144,14030902088
40635,1911927870
1881,1405840635
1258,23003305698
247113,25025315430
319103,3042860850
239942,16045148067
230344,10020101201
212734,9036251974
260710,24033963103
179719,16041418904
269207,23035803893
179719,1142078584
566,1605039655
174660,771516317
173200,1847005223
270844,16035703954
106662,1605791182
17240,1923531379
312267,1180436557
92415,1180436557
31545,1019353441
300215,2311273374
181621,1455345531
24304,1212394449
92898,18008182743
2456,1209136892
327,1404293603
28086,1004211067
4395,19012041720
122294,1106356139
199561,3042154122
148261,525489497
287084,5039284471
175549,22030458043
4394,1105777879
232988,24027534265
199527,6031130733
891,1123518286
170216,1748893646
163412,5041432375
213099,6042165531
147949,1829812520
203430,2035369953
130600,1141923926
305518,26045077483
172592,14042140578
235627,20007131939
195856,22008892584
25669,27012064011
216428,9008185274
225563,2227513404
106637,1407782770
147151,2254349045
203740,2144793332
62227,1206357073
155703,1738017867
220502,18005934173
306430,17040613897
247143,27026254409
163412,1544326782
123185,1363208828
166669,1405074822
181304,4041418636
105593,24041410377
41019,1220164721
154509,1331000195
27708,2249739098
261497,5022028798
193739,2022272931
242277,22022701436
294867,13039578376
191572,1564242328
261009,9033100922
1931,1904182083
266810,28036351226
54307,1649049285
40692,27042137873
35173,14042156029
198454,22008982211
159675,1934276237
127067,5005946053
163021,6009498317
3837,1904206735
6249,1225435729
272637,15040172436
27710,14041419483
150659,1727484238
275969,21036085803
291457,28040271963
251293,19026489397
155802,1358150986
127023,1907800063
280191,8041439798
36745,9044513171
197831,17035705728
316273,16031882256
247160,18024810585
254226,4037640155
54138,1604740669
299169,4039184919
281075,14042241212
134396,2083570418
181629,1654069193
212551,28042131638
24509,1106432023
118402,3012084767
1219,1804761236
301716,8042192419
164627,3016747655
34010,1308008580
274533,7042255018
929,22041422037
181,1304737868
160477,1372157615
276830,17036291512
182770,1978937483
13089,5041436220
106999,1304278891
203731,21035572970
244711,23042153561
59,1917921357
243759,19031830127
299049,20039010844
63539,1805269363
195314,13005936305
146725,1634434443
155426,1347027001
58798,1604757736
23053,1820573304
110,15042179082
125403,1613344182
4103,1819331953
2136,1405182322
988,1309019605
314040,23041921805
254132,13042788590
66356,1042168079
305692,15041376325
292681,21036207113
164169,211309938
293141,25038944374
285535,14034793579
319103,8042138571
182875,1461791219
236457,26026909287
31627,1206368343
210674,527737546
94480,1104736560
187700,28016202664
130704,1107782911
325,1842210555
1231,1512572569
286174,19035792241
193527,7042155971
219513,2232142708
164167,211292817
6366,1607767761
197070,20007516177
21754,1912592852
260300,24026330780
270233,14042170209
13166,25044631043
285984,11035666391
2807,5041434014
233955,12010135543
126163,1843108017
221725,7002668200
193212,1895262281
260147,25038090347
22766,2255551753
1465,21011029674
283294,15035358525
218358,7042170080
467,10042139144
146880,2241485070
925,1412732286
25821,1412732286
205885,15040689922
219054,873980774
164928,1234452782
118048,26040696393
264239,8035200618
266164,13036051562
1406,1542717954
135654,1248612782
275406,11033638231
110139,1621714495
126954,1621714495
247030,8023314701
250843,5035190111
215065,13005941469
120305,1204754645
94731,115276552
296557,11038957272
198773,1784249416
98778,1631700280
166708,2122933672
176189,12017705165
223555,2248678384
271320,3042157299
84876,3042157299
105055,1204752818
302336,18044024647
11,22042139409
174095,11041418357
21050,1577397879
233247,2249262788
34585,1904759941
209872,1904759941
271896,9033759231
163745,1437893138
104573,1004758347
245658,24041503342
172410,1947811952
230498,16008163292
249590,24037682775
163154,1277430003
162179,1737085320
113924,1412352066
3076,1205240169
276025,22040599928
326145,12037150990
87890,17036462480
3837,28042169099
2394,1605114701
230244,27037624073
172164,16026987957
2655,8041429448
205398,2118639583
216132,17008184398
244992,25014454870
304285,15040314730
9851,1105477431
287954,8038879101
223953,7037190814
212516,27009131637
281259,24041459945
266524,27043742963
213492,2274424794
40237,1106282515
1188,1507776150
270836,22033836164
177903,1270928373
5405,1852412215
252526,13024804444
222219,25042143008
823,1513529322
5782,1107782934
96749,16040596317
140612,1312373219
1002,1507775914
222219,22022139749
6521,1004393027
136986,11041420556
290359,3039278869
219513,21044519281
113294,1407760311
294345,26041942390
91514,7041416685
68448,11040610272
316377,11040610272
253664,22039188251
20660,1604742167
16498,1605825138
295486,8043714874
253214,6042158549
3510,1805743329
245045,3020025358
205125,27017322111
218208,27017322111
255674,14042164971
227758,6013822395
257787,19038874696
231197,2287478712
204,1705322250
32341,1818743277
559,20012031072
2453,1583091405
24742,1807814682
9446,1617715748
233956,14012184410
182631,1767836163
7204,1412533987
91671,25034619367
298060,4043694460
301919,5041382287
224597,12008539066
184704,4021571561
127067,9042154395
263736,27031324851
305695,26039495113
140997,1234461493
20660,1607797487
196526,9035301534
233312,5039285916
37734,1205910177
176189,5009543409
251723,21035031439
138105,1319864643
213492,859475094
22287,1604190301
244608,21042141124
216199,2232096311
216597,20005939957
280833,4037696634
21920,1004357187
234487,8012434357
183251,1542125757
194298,1542125757
195560,7009300546
232414,23044979363
354,11041415221
188920,23008164238
278,2062460649
16986,27041418645
242639,8036065884
5339,1336753782
267,1708004141
66098,1304718403
251660,14037172311
22938,1605113664
6819,635393077
34004,1504708072
128442,1210075425
382,1713320128
223762,12017744720
158600,2263136188
70323,1275944888
218178,15029692909
319402,5042329414
224517,3024816521
51,12041411753
65244,4041406095
285774,5035099764
38548,1504208538
156373,1549037250
219502,736722775
271088,16035107864
221107,17028898633
150,1513460367
21763,3041432997
296313,11040194012
254888,9041353152
310448,18045574148
294756,25036909546
4396,2256478869
65200,1205077251
15111,1405777372
168703,6011035676
245638,15042170727
210164,2284868445
313698,18044646310
309116,15042544677
263744,14033671653
195544,1284237723
54,2236357829
181523,19005941331
1927,1505322627
1218,26044664887
24509,1304292831
297471,21039008359
164812,6009499852
2338,18012036861
113401,24042251690
177088,1250798957
205359,12042148471
269595,24032487230
66646,12020205246
2633,2254405103
294450,19039119265
176396,1462106137
203728,22035827714
16992,1818607171
270168,10035025609
1155,1913465811
6368,1305601816
17449,1404171600
91817,1120582517
79131,12009537662
79127,12009537662
266521,6030941685
314028,15041851893
144777,5008204890
327722,23042964636
245045,18042133214
113997,1767132200
181304,1767132200
27039,60762213
181810,3005949587
258667,16026167835
213460,27036499987
216094,27036499987
298701,17042152374
200359,2240057310
176494,1555639531
9560,1323421111
256481,14025801829
147370,1477245318
300001,15044653835
246783,16027365214
125472,1007784949
115746,1405016709
264241,13037462089
149776,1472920578
215311,2248966342
216734,6014300574
132,2255477898
55911,1304802783
316696,13043568183
112869,1607797580
174430,6005938331
275404,16034523108
312484,5042894345
253214,5025437795
240196,23025715786
282291,4035085957
293271,28036797889
255615,7033112093
261114,12027556509
203717,20035574137
244262,5024033786
176193,1537474485
104006,9041414701
58708,1405784819
128,1905630577
283864,3037477810
192457,6016626108
27364,1804286672
9910,1254024312
245744,14042137538
19650,1005087744
174296,1946954166
300936,19037656917
148949,10026992928
110,2254440523
256916,18042146761
262711,18042146761
263695,9034736731
150669,15008181086
202459,927764020
131332,1921755872
13530,1707791362
137237,1124749830
271598,20035849999
157789,1148990038
134157,1781042489
12632,1613334152
284845,14037104362
83629,1804729741
66188,27012052190
228133,25026676327
38320,18011027101
181688,1754111644
230889,25019343201
17162,6042180759
238546,17042143983
41003,14042167887
246960,22024745887
223674,6024806037
550,21012048621
27225,1748297973
275785,23039272696
160432,15005947408
128921,1104735806
256877,28042237837
282426,27035820209
249505,7042175560
238393,3026065368
245932,25035178892
266083,25042123024
132531,1748883665
144811,1658492850
273477,8035800284
432,2288421680
254122,22023734074
92828,8041417593
161970,1036860466
11971,183347199
282853,27035131004
102435,5035807665
128236,1305773169
53383,8042181837
7098,1704778192
256999,27040183914
242213,20025504681
382,1507776312
2243,2176253675
27173,1606231352
57838,1504760338
178485,1364770966
193320,24030882294
255013,22023456383
1219,1413437331
19244,1519270959
274522,1519270959
146364,1813423343
926,1666333440
147938,2164321250
221194,18025475597
38577,1805857155
201846,6035029963
245197,2301505875
244521,24034772510
208804,25025502233
16496,1604187092
5339,23036076067
146910,3014308491
293,1109129752
121921,5005499931
238391,5005499931
253284,16021752526
65568,1704744883
269968,23041369748
288679,2306230290
285028,8035867290
21785,1117678991
176742,1145426195
203759,14019330683
246639,15024805768
175763,3037643339
19526,1304755415
238992,3033907663
86955,1405134054
243994,24033666012
147151,1851045174
225370,5005916405
152912,1327455607
278553,21035408600
2719,1204702196
210025,567373725
162007,1148141464
119265,3012061778
154905,2058176144
133632,6041435933
136420,11041412617
181158,2224369563
266377,25031288000
162580,1435984464
95338,1206108415
274095,25035018247
274092,25035018247
171129,2255006635
155703,13005939465
231991,3016333799
172287,17011032365
251217,14034670797
172225,1481251906
25234,2255374026
1927,1705236455
262215,10040615266
6608,1904729153
226840,12004976262
271056,17033106145
255823,4026414089
104232,1211951810
224783,9036064470
266179,2305822394
72991,1604806963
40832,73041260
41916,1677896898
55660,1504739458
7717,1606197184
25554,910028869
213984,910028869
235520,3011156365
7967,1412718896
192661,1780331270
217362,677637738
254701,9022580235
31847,1107783041
169470,18017753524
247720,4026688999
131357,1236804142
309857,5042216778
154280,1911007506
156189,23041434427
27380,1717677296
18296,1208000577
103877,1804208805
73313,20042134929
202408,586612867
254470,12024791254
267018,14034891158
265260,16034814636
171668,1973776412
248183,22031095544
40770,1812579222
84772,1212603720
34635,2254324274
298608,14044649377
280480,7035387072
187377,5005940927
183840,24042130281
284083,20043402013
191540,25042131174
21293,1104716064
178397,22010402556
855,1704997666
124668,1904728199
99079,1707793377
66354,1723505564
304324,9045764713
299372,3039055979
3154,1205531222
244330,22036505997
124172,1806450287
209696,19016741779
243430,22041435496
252556,14034161518
156129,2038618011
68425,1104737340
182707,2255548759
5576,1807306604
181501,1545418794
177802,1567594939
233961,9034503689
188793,1166170473
66354,1004791769
6420,1607911685
231666,3027084140
258451,21042164137
313865,6041367286
235014,6036814968
228660,6008995053
5894,1904330359
285265,24036002145
203719,526293569
189035,1172234763
189686,1172234763
303478,3040165301
24985,2219035444
15033,1005796202
261424,15036246659
278246,9035147543
205896,3014777739
232520,24011554361
165524,1054663362
200150,1880985236
123185,1307970140
211454,28030941584
539,1110112375
280476,28035203236
171226,1863720731
133473,1437033957
27760,1119306528
27172,1906439353
181393,13033522163
273284,7033835811
300531,3042004905
206244,2118630320
1565,1123421843
157413,1692907254
68448,27041029993
272541,14036501404
252999,12026516396
925,1606354203
25821,1606354203
298069,18044652935
232079,10042144903
261499,3022080795
172507,24041431482
196306,1484220519
162041,17008906294
223321,27022364199
202100,5016240312
271512,26035804775
194301,24005936086
260942,3025715289
18602,1623484721
255507,7042158363
258244,8025333084
181524,3003483879
154443,1534664545
8804,1812778767
215842,24021573326
246663,27030009210
166708,20030065318
159201,1474218788
41054,1205270664
30241,1317671700
140606,1638462309
30323,2296514816
161970,1463780825
276894,4032751571
255907,27036064620
2672,2255359384
208019,22005939258
246744,21026718989
172507,1237647986
90870,9011366491
46323,7043806281
16216,1405199741
251247,28037190851
192352,2248628894
18866,1504708666
1917,3042155666
247763,5034786182
54043,21039778309
153298,2254372550
242684,22037509522
15889,1907319711
218920,2248698790
18,2110398573
216201,2110398573
204879,20020018839
256509,10039384460
244995,5042134108
269725,23032825726
266555,12035833236
154182,1226270329
134,1205497336
34166,1404204773
253664,2312214793
122522,1406320903
198773,16023112898
5711,1007327980
255683,9035726414
219708,9015649850
257066,28035049506
165948,1735787710
108687,22035028164
1300,1507772250
126100,26025075311
100679,1956749578
181096,1673271664
137244,1807052388
154246,1430107242
272803,4036496492
227944,573867732
150312,1643000347
287589,13041996243
30933,1012577331
294228,14037506241
917,25013797748
144797,1663457852
62871,1933810737
