objectid,upc
2653,736211371010
2653,794819210391
21348,824968717639
27746,824968724613
66188,798521490010
90419,736126417148
176396,824968785614
1690,781624336453
1690,823464000320
1690,044988997327
1690,772223401291
1690,791209480518
1690,823464002010
1690,787551564778
1690,793631542512
147299,859573004164
295945,814743015067
11,655132001557
11,086705600004
11,885509275018
11,885248474277
11,070450582890
11,792491799517
11,044969397115
11,885537771896
11,885313848309
11,792158014793
11,787799489963
11,698887659635
11,885884690079
11,885402404751
11,044981795791
11,885825516970
11,885503434114
11,783419074588
11,743181632737
11,044989998781
11,044942195295
11,793631625277
17226,086700100004
153773,490871008234
153773,681706780092
1297,073000408251
1297,885156028418
183797,795418947848
113294,087400860366
113294,689466568967
113294,783327736554
117959,787799677339
149975,787799677339
143515,631080133304
237746,841333104771
166707,743181022675
166707,852613005053
166707,787793346712
205599,655132005210
138745,746550714102
138745,713757486606
1293,653569973799
2165,820650255014
2453,027084803334
2453,736126603961
2453,719040499469
2453,270848033342
3655,830938007082
3655,830930070824
3655,086682000002
3837,798521447793
5048,433599348039
5048,785924777077
5048,783318425924
5048,169000092221
5048,630509250417
5048,698887631488
5048,653569862598
5048,787799434505
8195,798525450096
8195,791159130624
8195,689960308557
8195,791159131157
8195,798525450102
20545,837654603970
27710,029877031092
27710,754295618289
27710,795871488360
41010,785924923399
41010,698887757041
41010,793631283293
41010,781624733191
41010,681706786001
41010,885319136424
41010,490871007985
129598,817009013012
165518,793631245208
165518,634482718575
165518,698887714105
183482,688036372225
191538,630509596867
139443,787551617047
139443,726670133625
139443,885129687895
139443,603335601234
139443,885185971792
139443,707989805144
139443,793631797998
39813,797142051785
130882,772223602223
135649,797619742086
135649,789264160100
135649,760175511106
198452,630509487592
198452,080235016434
282418,700304152176
72238,718122563999
244769,850000047020
82423,885698659156
82423,753182231525
256874,053334891769
254888,602573643952
217531,887961491524
133437,781493997373
133437,850680002043
133437,787799896624
133437,079359785159
133437,783329503963
133437,885370419924
31575,653569283829
198135,748252192295
172242,852131006013
9800,092145610299
143789,885950159875
143789,885188704397
143789,885454052245
143789,885551467881
143789,827714007329
143789,885486626490
143789,885897238091
15510,655132002684
4505,065750405574
4505,885519978107
4505,015728101731
4505,885406508110
4505,885702840235
168433,817009019359
164314,885853599679
164314,885441804925
185709,700461919827
185709,700461272120
185709,700461875987
185709,700461750406
7576,631080039651
26218,681706099927
26218,754295710068
71674,785239547730
71674,772223628353
129122,680569674470
129122,743181898874
104590,698887662260
104590,885361266261
104590,787799495797
104590,850680002036
104590,885874969222
104590,885242137352
104590,885439283022
169784,885604427411
169784,850680002067
204542,850680002128
209323,029877035236
163163,817054011070
266483,729220070401
142296,019962050206
158243,772223724789
158243,804551093760
158243,071727088275
158243,804551093753
158243,793631688913
236232,700461868330
176406,817054011025
339,789264248655
339,611267330191
339,699328112146
339,013031015813
339,747725297994
339,885951596518
339,074994323179
339,783327638933
339,793631907793
339,736396050007
339,543584347234
339,001910462407
339,084885017377
339,736396050021
339,787799239995
339,086706100008
27385,754295601014
27385,029877057511
27385,298770575112
42929,029877046010
122159,885497629831
122159,199910088137
122159,772223916528
122159,787551382358
122159,044981799034
122159,731215420573
122159,885593747217
122159,797770995864
154905,734548678093
154905,728028343090
233006,864562000287
204493,729220070074
41186,653569396321
41186,783324720945
41186,787799912737
128698,696748344003
128698,713757486705
1294,743181061414
130592,743181061414
13883,787551838695
30869,787551838695
223777,827714012798
2389,699687023558
2389,027084935622
2389,787799686850
2389,027084027686
1294,653569891390
1294,885807907536
1294,885351067922
1294,885787594290
1294,885706046862
1294,787799717349
1294,885327040959
1294,653569894766
1294,885967311907
1294,653569891406
1294,885953378266
1294,885460264557
1294,433599356461
1294,885968064154
1294,885470333656
154633,653569891390
154633,885807907536
154633,885351067922
154633,885787594290
154633,885706046862
154633,787799717349
154633,885327040959
154633,653569894766
154633,885967311907
154633,653569891406
154633,885953378266
154633,885460264557
154633,433599356461
154633,885968064154
154633,885470333656
171499,799825044275
216734,019962503207
204836,778988651599
204836,707691437879
206754,634482727904
987,045708008187
66646,841333104368
223278,689070017554
139666,736211019134
219101,608766547113
155119,044984498668
155119,044988999734
155119,837654322215
155119,044981190954
155119,787799137161
155119,756806186690
155119,797162841793
155119,037654322219
155119,793631512041
155119,885519078258
1299,073000460457
2593,794628089218
2593,714043710467
2593,071404310460
2593,013031033244
2593,714043011687
2593,835769015879
2593,787551166378
2593,714043010468
2593,885721914658
2750,783324776546
2750,079346001750
2750,783327721550
3048,073000409289
3048,696736196485
13945,790304928017
19027,094922504623
31016,783719963278
31016,827165662580
31016,787793983115
31016,885868242928
31016,885304796855
31016,599038152862
31016,885174349175
31016,885629631510
31016,885461098717
31016,689076992305
31016,885525748541
31016,885928201148
157723,783719963278
157723,827165662580
157723,787793983115
157723,885868242928
157723,885304796855
157723,599038152862
157723,885174349175
157723,885629631510
157723,885461098717
157723,689076992305
157723,885525748541
157723,885928201148
40421,754295725611
40421,681706040561
165422,817009017386
165422,795418191708
237860,860031002509
216849,655132005401
102148,703546236871
216659,071534166234
216659,630509496747
1577,026359103582
90041,681706070841
146725,855437005025
476,070922015635
2596,824284900395
153318,814743011625
210908,720260655740
302280,759751001193
266304,602573199213
76674,754295493091
172,772223937004
172,791209440376
172,609456649605
100901,783329029616
100901,722301926161
141572,088234837746
141572,787551807448
172081,667562621755
269210,644216475223
193621,859364006001
280143,853211004585
137136,885306582807
137136,081706711025
137136,599038464859
137136,681706711027
137136,433599330416
137136,899978258519
137136,792736851826
137136,681706711409
137136,885153931391
137136,885245660703
137136,885821483900
137136,607052444211
12632,783719728099
12632,655132002479
53168,654367573310
135654,696859265761
34887,837654321362
26906,092145612194
174837,748252256393
204431,689070017011
1420,501099410010
1420,698887616164
1420,754295704364
1420,653569217022
249833,630509673223
1986,086623900002
1986,772223488780
1986,062439000006
1986,793631299768
1986,014468000090
188793,841333100018
70845,653569456858
1269,078206020504
12422,823973032003
12422,783719767241
18750,655132002769
18750,086654300000
40508,653569498841
40508,653569388272
40508,053569388270
40508,077349854588
161167,681706170626
161167,703546238929
233867,682604701462
3499,734548442434
3499,787799937549
3499,885368194642
3499,772223096114
3499,062379631803
3499,793631005123
3499,607052445379
3499,025766005298
155702,885453402126
155702,634482710654
37380,718122623143
192779,729220058874
195528,696859265969
253684,653341723604
84406,824968118962
84406,798525946421
84406,885353661524
166854,609456648677
204573,719896463164
296313,083717202721
310,045708008255
145642,748223526098
145642,680569679994
177875,702021022015
74,746211142534
74,746775321543
74,787799845899
74,753800001103
74,785924985410
74,788430745066
74,699687091113
74,692000164402
74,046775321544
74,783327600886
74,784311787484
163170,767485371321
163170,053334828048
288526,850008503016
14537,631080989772
287780,694536788312
12896,780742103015
209686,841333102050
230542,850560007007
272533,752830299481
107407,852990002065
169019,885946259572
168703,696745682597
168703,885145159048
168703,885357576411
168703,696749513798
168703,099589340997
168703,681706711034
128794,780742095860
38355,027084641615
224868,634482728635
124,772223706440
124,681706070018
140863,091037704610
122890,785239904632
122890,729220051028
92120,681706708508
169075,785924439357
230191,093514074803
154828,798304339284
217278,798304339284
186323,019962572531
142854,610585960714
142854,787551635607
289363,630509885299
289363,045557036553
139630,772223178094
139630,793631063253
139630,791209072515
139630,639767588140
139630,696859265617
42052,787799936214
42052,681706070803
41863,653569704522
41863,885342809579
41863,666620425779
41863,885121489657
41863,751195344195
177411,780742099226
2173,689076423359
27970,807652036285
27970,807652036278
39684,792491808707
39684,793631107964
3085,824968311721
3085,824968311622
3085,781624710826
92044,653569609087
136594,040232043277
178944,763250534700
203087,709951808610
275530,810011720022
173200,751195322346
173200,815442016331
155464,885187949324
155464,815442017482
156927,866342000005
145975,817054010653
145975,787799912621
230591,634482722329
169017,885873236653
169017,885241462158
35666,655132003711
38431,655132003711
12681,681706070254
8045,627843208235
3086,798257149664
3086,032244043345
204879,859930005827
140612,815442013552
283863,741012846544
10997,827948000059
227936,037136050388
266083,853533008285
203828,074427119638
261307,093514074247
261307,783318369631
261307,793631778829
59008,680569673862
73240,095109016137
73240,792491865656
73240,787551478181
311539,056349071171
31790,680569674456
310049,841333110758
257496,841333106966
29678,837654320693
29678,607052443993
29678,658300602815
2604,792736542311
2604,793631792245
2604,078206410275
7062,781624367600
7062,631080039552
7062,086644300003
173441,759751001094
173441,793631746569
173441,505519201882
173441,743181577281
175,071404310057
237087,630509600373
2603,045748106850
3439,807652031020
11229,653569209904
19643,053334472692
19643,053334472937
22897,653569132509
32674,875582002908
34496,053334628747
101721,792165348980
63758,817054010301
27710,029877031207
27710,029877031245
284775,889698434775
175095,610585961391
275945,748252578754
140865,729220053619
244049,801390117039
244049,752830862272
20134,681706070117
15817,655132002707
263094,013964757576
135101,885630992327
135101,701001610037
135101,743181526685
135101,743181369671
135101,885407025272
135101,783329466176
135101,669165009619
154634,091037938534
9575,046363010225
104818,785239627296
1515,066491155308
1515,630509469345
1515,630509469352
15157,029877033072
30662,655132003278
118619,655132004763
142057,841333104344
230914,841333104344
164127,787799970447
164127,793631250233
164127,784311802637
164127,681706785059
146408,798304258813
146408,798304258882
252693,801310114896
252693,827714015379
135243,734548780772
135243,609456646697
135243,772223598168
5718,667792231908
5718,783318555782
42515,736970381718
179175,841333100148
228660,630509598687
127398,781616615870
10681,027084645224
174614,868377000012
1836,033500042317
1836,033170426660
36345,033170256151
36345,885439872691
36345,885401354064
36345,166660444292
36345,885252304416
36345,885915302551
36345,607052443917
36345,787793978258
36345,781929780692
36345,885442426898
253284,824968200605
104805,783327616221
104805,793631649730
331573,810558019252
205127,040232653407
172155,857789002264
180616,857789002318
158793,095109010241
7479,699788109045
7479,744882115802
23757,818184000057
29308,699788109625
137336,787551924244
137336,815442014498
173275,667649444185
192334,803979043005
192334,099198115658
195275,853211004417
250561,801390116582
250561,889696008497
253106,889696008718
253106,741012347737
188000,609456647366
194062,801390117046
259988,752830414280
255907,880485428397
255907,880485428199
183868,642337722189
184078,635975081114
193013,783318529288
193013,635975021431
287407,635975181920
9852,079346013913
9852,787799592182
9852,073000004095
9852,653569321255
1799,729220611116
2876,807652001030
13293,754295675138
13293,754295675145
13293,754295675121
13293,053334378185
13293,781493098636
27976,653569248569
34496,053334628723
138649,077349795010
138649,044988297625
138649,634482718674
160902,634482717882
172503,853211004141
142379,790492297377
153749,885454727013
156976,729220058164
108687,655132005692
166858,610585961315
75789,729220058041
75789,885619210398
75789,781624703484
75789,794628955247
258308,741012341216
478,841333102081
119506,783327787433
119506,696859283055
119506,793631918522
119506,781624741462
98737,021853020885
198475,674449008806
3507,689752866036
3507,787793969232
3507,655132003193
113853,885587444177
113853,810558010556
113853,155555550989
113853,751195343174
212271,787799422182
212271,736970902852
107935,853183002206
167117,094922814920
21287,754295796741
21287,029877060184
1459,032244045479
266452,037136050395
1533,655132001779
2114,767485457025
2114,848589009447
2114,759751002350
3093,698887738415
3093,797619843806
4493,792165772754
4493,743181116350
4493,772223796403
6351,655132002233
6714,759751003036
8668,793631598663
17162,795752822115
23890,798521022839
28089,655132003377
33643,885208042775
66120,787551654165
91671,798525945424
91671,698887818179
91671,787551906097
91671,798256744822
92644,797142329945
92644,787551942491
152757,803979005706
152757,885472525271
171129,783318510125
205125,793631867097
1197,027084645231
1197,033170587781
399,646227240135
29879,092145611647
159651,607052442415
177496,787799193693
177497,793631190874
177497,060114436645
34432,035051319719
164147,827714010800
94389,681706040783
298372,619470169355
298373,619470169362
298377,619470169393
271150,093423299779
165284,698887700740
165284,653569514688
165284,783329367930
214178,653569799177
19989,787799868546
131982,696859237171
102745,689070014256
102745,794819664149
102745,793631813025
102745,787799372005
102745,885649576464
26516,599038257963
26516,123456789999
26516,653569147466
177249,091037681140
41833,705235380155
41833,735259002719
41833,673419131223
41833,722076569211
41833,698887798846
131682,741012348833
42328,817054010325
2083,021853019001
2397,885862614639
2397,704551301134
2397,885129208311
2397,607052437091
2397,793631650897
2399,897186001064
2719,653569892908
11760,795871313396
13185,072348315504
147711,885653285222
161108,742359365217
926,798521392338
12004,787799900574
12004,298770303098
12004,029877030309
208804,615012346444
179804,602573040027
6561,705105736341
154509,782675676871
154509,885116005039
154509,859573004072
154509,787799927335
29382,092145612651
237392,630509610655
237393,630509610662
198328,044977199459
198328,018717178356
198328,700304047403
198328,667649354866
7503,092145610343
32146,793631314027
32146,787551649864
32146,094922857897
32146,099057962898
32146,787799768945
32146,781624727602
6778,859961000020
146559,627843208198
258210,674498149482
15363,653569066804
25417,792486233996
68820,792736566003
163745,817009017942
254713,720260107539
268504,694536788305
280480,706949635654
308589,019275015701
144036,697597858154
144036,827714007398
6800,032244047107
24762,655132003032
284666,672975032005
22245,599038373427
22245,655132002912
40276,754295827070
40276,791209434740
40276,631080099204
1403,759751001070
170202,609456647267
38454,824968117705
254540,755874932130
917,738258024188
917,714043011410
917,885295294200
286261,801390120060
22347,071404370013
141791,655132004930
38923,092145611326
156047,433599196944
4154,083717881339
4154,795418538046
186265,719040537215
186265,887961297232
186265,887961233773
114903,837654321485
114903,696748238852
284,095109041009
202755,729220058515
28678,013401000050
159141,681706716008
159141,067062525896
27356,803004861000
135281,355838015802
38928,001705401079
43262,681706999913
19948,655132002936
152763,653569741022
149155,705860688251
300300,752830298187
19857,859129002002
139033,639767588133
86128,859129002057
66213,653569482987
95699,064489753338
260062,630509499717
137396,793631567386
34652,610585959947
247143,853211004486
175324,843002100077
196306,729220058539
196306,772223367580
40251,653569300199
185109,634482719381
186773,634482718254
134252,885787920594
134252,885800851713
134252,885728162861
134252,653569824794
134252,885468503603
152744,653569906735
152744,885186637321
152744,789264272872
152744,796657707613
298055,741012846926
298055,655132005913
88190,095109010203
212312,841333101473
66849,797619867505
66849,698997946212
66849,754295627687
191958,700118802779
194081,799852212913
194081,793631145034
194081,767485348392
213370,859930005315
113971,780742099158
6068,817009019922
138769,817009015252
926,029877030774
926,751195337456
926,781624739124
926,667649084282
926,793631671564
926,787799750094
48726,852990002034
48726,787551944792
48726,787799926208
48726,754295736983
189169,841333101190
189169,734548327687
5737,029877041022
5737,298770410222
25568,655132003643
25643,065556264337
34084,655132003667
37919,681706070650
206803,892884000210
206803,741012346372
242191,757817943210
214,696748936161
214,795186315504
214,696733684794
1324,696748936161
1324,795186315504
1324,696733684794
93541,029877041244
13308,793631613649
13308,655132002585
13308,065164705444
13308,835769017736
31133,094922913418
131891,793631332588
145012,787799871508
150484,065146989978
150484,724752982611
151247,698887750127
151247,783719831713
178336,793631501243
178336,859930005292
216632,634482728093
233678,653341723505
160081,705860690971
160081,736126583485
160081,734548731132
242213,867825000369
36,678554050064
13781,027084029307
18041,045802384002
18041,696748230610
18041,045802384200
107733,815442011787
155836,885945178157
155836,885655647707
155836,047754957013
155836,793631265466
155836,743181445061
155836,885931949389
37755,759751004118
141998,885239462474
142055,783329353735
142055,433599365814
298060,729220070814
307844,810011721357
258740,841333105198
283474,841333109202
148261,681706137001
175212,705860689869
202395,841333101886
273473,741012846377
273473,644216476725
273473,801390120084
292488,729220070746
316622,854382007719
216718,864562000232
1591,071174088019
2001,653569301912
2001,754295931449
4991,659390077507
242804,841333106256
34969,798521686567
191055,799825073015
179176,841333100131
172542,783149274784
155911,749447869138
155911,746550619421
155911,777904484501
140663,610585960615
7163,603799340649
38355,785924999516
38355,798525942034
98242,045557237202
210040,860062000406
210040,086006200040
226441,706949618602
193320,793631089680
136223,696859265860
201277,841333101671
217960,841333102777
35704,824968819630
162351,783318575537
93193,852990002058
311375,037136050401
124881,795418598590
237328,869785000403
94396,680569671523
118385,681706043029
118385,795864855209
159143,798257651990
159143,859094005015
178494,885596068104
178494,793631640751
178494,014698002024
178494,719040499674
178494,885313293734
178494,791090649094
178494,885949311918
178494,885667880291
178494,798527672601
178494,074748319199
178494,074143205592
178494,885612407436
178494,789264038560
178494,885925336867
178494,791209648130
178494,885880819962
178494,787799204382
243538,742776862399
220672,627843208242
124558,783329022174
124558,785239896302
6248,803004411007
6248,787799102497
6248,086675000002
6248,783419361947
42047,094922228017
42047,754295775319
713,041116018275
713,754295828626
144388,700465999924
280191,854382007351
24304,803004261008
24304,793631017805
296626,854382007580
143884,854382007245
143986,736126738441
160756,885230963529
160756,658107699322
160756,698887781251
160756,086002034120
160756,885328549154
2838,885461280259
2838,639476455580
2838,756806092663
2838,787799759981
2838,793631067428
2838,635975021417
2838,745964217568
2838,794819669663
2838,798627503942
2838,635975102314
2838,736126051403
16373,797619716612
16373,787799672297
16373,655132002660
16373,086653800006
16373,789264134637
156318,792165803298
156318,798521152369
163602,705860686875
178007,681403716103
17705,079346001705
4324,787799920084
8107,787799920084
313875,724752982895
128883,837654863626
128883,787551530988
14087,837654320440
14087,787799075623
162889,804551093777
155731,767485323283
155731,067083884828
155731,793631443604
155731,798627356944
186375,767485323283
186375,067083884828
186375,793631443604
186375,798627356944
124668,781624597014
64220,013031033442
27969,783327775034
99424,736211951373
216199,729220055125
227758,792273251691
182704,653341722706
182704,801310114568
72420,721762273647
171908,799825040079
9615,086627400003
9615,653569155089
9615,029877041053
9615,298770410536
156737,699687170191
9209,791743363766
9209,824968717813
10630,824968718810
14996,086679700007
17133,831112000707
192554,709853021117
192554,781493163280
192554,787793536373
247724,729220055149
247898,729220055156
109215,094922843500
46323,094922283351
31627,797839478611
31627,824968717882
31627,797142147204
54043,736126556403
54043,789213145035
54043,785239872658
54043,899998738329
54043,798521050597
54043,602640297910
54043,798525357579
5,653569306290
8217,688623100620
24480,688623903023
25554,688623100323
27708,688623101023
96613,681706709802
2688,787551878554
2688,050428106747
8671,824968316719
230191,868949000402
24147,023332332120
24147,772223859122
24147,787551347494
24147,885902266088
24147,619730789644
24147,734548051063
24147,793631353903
24147,233323321204
24147,612524678124
24147,837979001734
24147,612524678117
315937,841333112219
29423,824968823972
30231,824968823972
37926,824968123720
37926,824968123737
20055,699788109199
20055,699788109151
201248,892884000883
188190,742309747056
188190,787799822050
188190,630509384112
17970,653569176725
186118,807652039019
2387,033500051272
118339,634482705766
118339,885985064045
118339,885468510823
159334,700304000910
219618,824968850213
88691,653569569886
191525,841333100551
9665,064972707275
148375,743181733472
148375,748252352132
158898,047754429404
255332,741012347171
181197,610585961544
40692,791068191617
40692,824968726815
45315,012303246313
139899,794819521336
1933,033500050602
29839,655132003339
234487,765643273173
248167,635040937063
142551,723175599925
196,045708008781
55829,653569760269
63268,727269565131
63268,777904103198
63268,792736240521
181810,854153006040
181810,667649401041
256999,889696009333
41493,803979003030
146388,815442015624
4908,032244043178
85250,760175510338
3502,062470020001
1269,785924619810
1269,746550624302
1269,798627578650
1269,794965258315
1269,756907715614
1269,604945379650
1269,787799147900
188164,651650229824
167889,705860687704
117915,787799965566
117915,859580004003
117915,698997963738
117915,698887869973
259897,850505008526
259897,741012341063
96792,754295904818
96792,718122565498
238537,850008503023
54,792491791962
132251,794628963464
132251,787799358207
132251,791068561779
132251,754295359496
132251,781624710147
132251,736126851904
132251,700600568121
132251,796657771096
132251,785924729502
270970,826956410409
125752,783327780731
9768,032244043369
194298,860325000303
160903,651650229794
107940,728028196177
38891,837654320334
54435,837654320334
185354,841333101565
159081,076930415016
34258,781624628862
34258,700304003225
34258,033170517245
42276,858619004113
64638,858619004120
283778,689249416409
223763,827714013092
2795,037654320048
2795,837654320044
18985,859310000084
154173,772223470723
154173,748223527644
154173,616909967438
218050,850680002142
152237,823464002089
169147,802991471124
169147,852468006076
169147,782495026542
24565,681706040646
24565,754295916163
91072,681706140261
167888,705860687735
319358,860005295906
635,748223528634
42452,681706070544
42452,681707070543
292126,608597525212
207338,653341721402
168484,737212008783
7866,659390010214
7866,787551571271
7866,659390010115
7866,719040498967
7866,793631185375
169611,729220051134
3632,631080029959
9028,859961000105
23053,655132003186
25420,791209215769
25420,787799565810
25420,689960055192
35435,655132003681
92332,655132004398
145553,029877041282
217776,869499000225
40198,655132005135
216631,634482728055
109764,627843208167
259994,013964757859
108044,783318538365
108044,700304047014
10653,730828801274
154964,793625000011
154964,634482714256
154964,785239945550
554,655132001564
8051,655132002318
8051,754295882925
8051,018874210210
13642,655132002622
85897,033170965268
85897,729220050151
223953,700615557219
278,029877031344
16395,887961583335
134453,062312883641
94365,814684000108
52514,856030001155
17114,804551521072
17114,796520356146
17114,856030001018
17114,013031012881
17114,799916747313
17114,701199895919
17114,731215414046
62162,804551521072
62162,796520356146
62162,856030001018
62162,013031012881
62162,799916747313
62162,701199895919
62162,731215414046
131751,062778431608
227273,806802975849
283864,741012846551
143061,681706170930
234621,029877035342
31954,787718889881
144568,698887783859
35183,818184000026
237441,630509610600
237443,630509610617
237443,630509610716
237444,630509610624
264365,630509653461
264366,630509708123
138201,859573004331
154301,681706914206
290448,706949635630
191540,777904023700
172557,784029219147
172557,729220058348
69973,631080119674
162570,696749487419
162570,696745462632
173649,029877041374
148931,804551093722
155529,669165007073
155529,772223068159
300401,634482875056
25808,045802542501
295948,814743015272
3515,074299419546
152215,626975111864
289351,672975430016
533,810973022257
533,698997841616
533,792491867599
33071,033170605812
41916,698887788052
41916,803004891007
41916,793631897858
176229,787551351910
138649,634482718698
54138,798521271930
253499,013964757835
87,702021035015
85633,798525963930
85633,791159739827
258335,731215408915
258335,000772094542
173442,667562002721
174785,627813162840
39710,681706040615
39710,696748025902
93540,029877041237
67888,681706407203
32484,859310000220
175286,092767490255
172555,793631201228
172555,772223398416
172555,635975124149
172555,085509395192
172555,742359672186
172555,787799671009
4705,686141015921
24773,655132002981
183099,783318334967
183099,681706200019
10167,823973020062
88594,855059002020
100734,743181911450
284108,655132005890
181761,787799201978
142961,729220050243
305564,860002881300
184922,787799472699
184922,793631749218
184922,899777000531
184922,794819260112
155496,680569677105
192947,681706714851
179933,748252121998
16991,667895391882
16991,885261894113
16991,743181528429
16991,885265532912
16991,885179785275
16991,885220636396
16991,885346381187
16991,094922066367
16991,885154063091
16991,885853075821
5419,655132002196
218161,653341721105
163097,787551861051
472,046363011000
51,655132001229
284846,798304339437
181114,088774784234
66424,753182231655
130912,634482706930
79312,823973038012
79312,754295433318
116613,823973038012
116613,754295433318
150010,735520698337
150010,787551813685
29510,655132003247
2542,655132001885
46127,655132003971
2878,074299422157
3623,074299427459
125368,799959439299
125368,837654321546
125368,689967092046
125368,885741113123
125368,794628932804
125368,754295277653
125368,899998074335
125368,793631015955
125368,798525854207
125368,781624685315
123129,728028217278
123129,772223020546
123129,885646532579
214,798521010393
125,689076912280
559,798521662264
2596,787551797923
2596,795571999937
4218,655132002356
65907,824968727614
126996,013964757484
136056,742359029232
136056,795752904125
144270,824968783610
153318,799825012205
205494,827714010473
205494,827714011029
205494,793631065714
40822,655132003452
764,683498521044
764,746775059262
764,046775059263
1258,785924697214
1258,787551776195
1258,433599012121
1931,794764085099
3510,669165004553
6546,787551957730
6546,787799944387
6546,783149591126
149809,798521792770
139952,609456647045
206327,748252948991
158917,859094005022
195135,841333101060
202501,841333101084
206985,841333101091
214261,841333101107
216912,841333101114
5966,785239700623
5966,035261080072
247103,609456648592
193029,655132005289
143884,743181611138
120316,793052119621
38896,655132003759
38896,781624927958
38896,783324691825
38896,783419990932
38896,754295849461
40635,655132003872
71099,079362351723
138567,899998089643
138567,669165008254
249869,663593209894
158534,783719823558
158534,053334839761
64375,074299428845
152421,697597725272
152421,746775350109
152421,746775296162
175156,792736793584
83068,793573979674
83068,793573921253
67932,045802641105
160608,743181366601
207830,778988692332
234755,097895268790
160081,793631188109
160081,787799972144
160081,791743061419
90850,698887768108
90850,655132004466
90850,798525956703
90850,794628986401
90850,793631683130
90850,797619839861
215435,794819045399
215435,793631352272
28306,086453006110
105305,599038594648
105305,783719806803
194536,827714010268
214849,862401000306
38328,718122919307
38328,782361359606
38328,781624387165
38328,791209514381
1647,600040012003
161317,610098413745
181289,610098413752
3385,653569081623
21036,653569081623
1877,754295420899
1877,783719731709
1877,086644700001
1877,631080989154
1877,659213195814
101539,696748463438
1917,781624432353
1917,777904350387
12194,837654320464
12194,607052443924
12194,793631841530
88402,892884000609
88402,772223505319
27463,892944002017
42432,094922228116
42432,094922228024
144171,824968126851
144171,793631899371
145325,736126955893
165458,824968126943
119637,787551950700
119637,824968517611
225244,787551950700
225244,824968517611
198881,019962227509
83268,781624381200
83268,754295602264
175592,850680002081
175592,752817923484
175592,787551691122
1663,700304020055
21469,681706070537
21469,797681832715
127839,799975040080
13375,655132002523
130764,862872000003
41952,045802290709
1298,754295952574
1298,793631892204
1298,073000408091
1923,783318453415
1931,743181244640
1931,787551937480
2136,661799631440
2952,616268775576
3343,785924993453
5432,783419409878
5432,772223961894
7682,000772143707
8689,047754480009
9851,691621021507
10715,787799428191
10715,689752808937
232895,854382007078
443,781624951731
443,736211370815
22484,783495642015
63706,698887484282
63706,795864998944
63706,798525875707
63706,899989143576
325,787551910582
175100,889696000484
175100,734548691931
113544,700304044440
533,785924576663
158742,091037938541
246150,854382007276
131111,627813204014
199383,653341723208
50,655132001243
172,859961000235
21348,824968717837
27746,824968724811
119407,783327729723
247160,867825000352
651,803979044002
180543,065146586184
21464,859961000303
21464,033170515814
21754,797142167905
21754,787551604894
21791,655132002929
21892,655132002950
23686,754295907802
23686,877504000016
23950,781624572158
23950,798304124910
24509,655132003094
153538,794764018363
337,655132002134
133993,885943901818
133993,885673781681
133993,885677887266
133993,885346403476
133993,885356232158
133993,885927284555
133993,885742673725
133993,899998635864
133993,885524142708
133993,787799927823
133993,885946981176
20494,823973020154
20494,823973020086
21704,655132002967
21855,655132002905
22356,783318511665
22356,653569154426
22465,759751003135
22497,729220050038
22497,729220050021
23348,823973034007
23348,823973020109
24067,831614017005
24067,031614017009
24224,029877060214
25677,655132003100
25823,655132003001
25823,746550007457
38275,355830005368
38275,077460066556
9633,027084431858
9633,433599026111
9633,078206410145
47170,861006000001
220,718122623242
503,086699600004
20963,699788109199
30380,688623100729
43528,688623903429
11945,632468001901
32441,787551960822
32441,027084623178
86156,705105170633
114438,651174750057
142325,787793939457
142325,779478133168
142325,781624695062
176558,787551488654
180956,756806092830
180956,756806183996
180956,089070016036
180956,743181166843
180956,793631129157
180956,689070016038
186864,718453862327
227072,643690762898
2223,746775036720
10453,698887507653
10453,787551053487
10453,071404310491
10453,714043010499
10453,787793686160
10453,698887309622
1111,653569586876
9220,885917752774
9220,793631410163
9220,681706040264
194879,653341720702
45358,787551782332
45358,781624743329
45358,752817904148
45358,787551974904
45358,793631782499
133063,021853062205
142555,433599350285
80006,698997955474
80006,785924793336
315981,841333111670
223601,634482734971
244144,029877032051
285992,079346002375
285992,630996910054
212317,841333101725
151311,885724714743
151311,047754803013
151311,787799896396
151311,047754803020
151311,433599351084
151311,689960167413
151311,787551112108
186323,792736609328
246192,889696009883
180943,850505008007
1294,783324780871
1294,798235907835
282673,810017900091
40628,688623101924
230534,653341721709
40793,797142051020
40793,785924995655
40793,791743003303
184365,040232166525
271351,696735871567
1262,076930413883
191572,696859265907
34127,835769032111
34127,787799468302
34127,824968217993
34127,824968217795
34127,835769017316
2591,655132002790
18836,655132002790
12903,655132002530
31784,793631680054
31784,787799284742
31784,681706780054
31784,681706781051
34615,655132003179
89953,787793913426
89953,655132004381
118617,655132004749
131014,689466695564
131014,783495980568
131014,681706786100
131014,793631187782
297486,850000576117
122323,728028238181
251219,729220070630
169459,091037987877
135842,737534363362
10081,630509585823
174506,793631021062
174506,889696002808
174506,076783484122
158211,018183142721
97845,792736476272
97845,793631503933
144227,772223613793
145842,653569864370
118709,794819010441
118709,797958823415
118709,013119022290
118709,856232002059
152745,692000164297
152745,653569868736
177739,667562031363
329796,862412000319
329796,698384330716
182692,053334847766
5405,795752989771
233891,824968721285
59008,787551755626
265524,841333106973
38188,681706070278
38188,681706099989
212318,841333102869
249,681706070131
249,754295825496
249,433599028580
299372,810011720626
266938,729220055163
288679,824968201329
